Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Conversion
2022/09/07 12:56,0119,80FDC3670,02915,802077CB0,8601.77,Euro,8601.77,Euro,ACH,1,1.0
2022/09/08 15:27,02915,802077CB0,0024922,8091C8CD0,13494.58,Canadian Dollar,8636.5312,Canadian Dollar,ACH,1,0.64
2022/09/07 08:18,012381,800FB5AB0,0243897,81023CDC0,38067.17,Shekel,9516.7925,Shekel,ACH,1,0.25
2022/09/09 10:17,0243897,81023CDC0,003242,807A65360,10967.41,US Dollar,9760.9949,US Dollar,ACH,1,0.89
2022/09/05 20:29,0012359,805673600,0022541,808697F70,11257.77,UK Pound,13284.168599999999,UK Pound,ACH,1,1.18
2022/09/07 15:47,0022541,808697F70,0113090,804D08300,999134.72,Rupee,9991.3472,Rupee,ACH,1,0.01
2022/09/06 11:54,017222,803C12800,018902,80A644C70,16266.86,US Dollar,14477.5054,US Dollar,ACH,1,0.89
2022/09/06 17:18,018902,80A644C70,0010,806174CC0,1265627.06,Ruble,13921.89766,Ruble,ACH,1,0.011
2022/09/06 13:20,016254,80C65FCB0,0125305,80957D980,16706462.72,Canadian Dollar,10692136.140800001,Canadian Dollar,ACH,1,0.64
2022/09/08 22:31,0125305,80957D980,0112989,804FFC170,930030658.92,Rupee,9300306.5892,Rupee,ACH,1,0.01
2022/09/06 11:15,001412,801783860,0118453,8081D8F80,5752.41,US Dollar,5119.6449,US Dollar,ACH,1,0.89
2022/09/07 17:20,0118453,8081D8F80,019535,803E4FA30,6139.84,US Dollar,5464.457600000001,US Dollar,ACH,1,0.89
2022/09/07 15:02,0243614,81062E050,0143496,810617860,37593.32,Shekel,9398.33,Shekel,ACH,1,0.25
2022/09/09 19:35,0143496,810617860,007,81225DDF0,870823.91,Rupee,8708.2391,Rupee,ACH,1,0.01
2022/09/05 18:12,00513,80202B7A0,021749,801F05EF0,6836.09,Euro,6836.09,Euro,ACH,1,1.0
2022/09/06 12:03,02915,800E604D0,021749,801F05EF0,1531.62,Euro,1531.62,Euro,ACH,1,1.0
2022/09/06 15:21,011056,800AA6350,021749,801F05EF0,3158.67,Euro,3158.67,Euro,ACH,1,1.0
2022/09/07 02:38,011,801ADF5B0,021749,801F05EF0,13634.49,Euro,13634.49,Euro,ACH,1,1.0
2022/09/07 11:57,011107,800F2EAC0,021749,801F05EF0,62967658.51,Euro,62967658.51,Euro,ACH,1,1.0
2022/09/08 06:41,023833,801EA4520,021749,801F05EF0,8739.64,Euro,8739.64,Euro,ACH,1,1.0
2022/09/08 07:20,010,8001DB9C0,021749,801F05EF0,538.8,Euro,538.8,Euro,ACH,1,1.0
2022/09/08 10:15,01522,800B9C510,021749,801F05EF0,4158.91,Euro,4158.91,Euro,ACH,1,1.0
2022/09/09 02:04,002385,801DB71F0,021749,801F05EF0,15146.2,Euro,15146.2,Euro,ACH,1,1.0
2022/09/09 10:44,001,80083F9A0,021749,801F05EF0,13930.6,Euro,13930.6,Euro,ACH,1,1.0
2022/09/09 13:25,021749,801F05EF0,022806,801CD4740,5134.86,Euro,5134.86,Euro,ACH,1,1.0
2022/09/09 19:20,021749,801F05EF0,01502,8004FDA60,9667383.73,Euro,9667383.73,Euro,ACH,1,1.0
2022/09/10 11:57,021749,801F05EF0,010,80016D280,12104.04,US Dollar,10772.5956,US Dollar,ACH,1,0.89
2022/09/13 05:30,021749,801F05EF0,021940,801928EE0,3676.61,US Dollar,3272.1829000000002,US Dollar,ACH,1,0.89
2022/09/05 18:42,0148350,811FFF630,0148350,812D0C3C0,48308.7,Saudi Riyal,11594.088,Saudi Riyal,ACH,1,0.24
2022/09/07 12:52,0148350,812D0C3C0,0050528,812D0C600,43816.98,Saudi Riyal,10516.075200000001,Saudi Riyal,ACH,1,0.24
2022/09/07 18:12,0050528,812D0C600,0148350,811FFF630,42928.76,Saudi Riyal,10302.9024,Saudi Riyal,ACH,1,0.24
2022/09/05 19:55,0032405,810D87E20,006276,80DF47A40,3375.2,US Dollar,3003.928,US Dollar,ACH,1,0.89
2022/09/07 04:44,006276,80DF47A40,002991,802748380,3283.36,US Dollar,2922.1904,US Dollar,ACH,1,0.89
2022/09/07 17:31,002991,802748380,021550,80AC30BC0,3000.43,US Dollar,2670.3827,US Dollar,ACH,1,0.89
2022/09/08 02:29,021550,80AC30BC0,0117453,80E064980,2766.74,US Dollar,2462.3986,US Dollar,ACH,1,0.89
2022/09/08 08:45,0117453,80E064980,002627,8013F90B0,2896.71,US Dollar,2578.0719,US Dollar,ACH,1,0.89
2022/09/08 14:50,002627,8013F90B0,017649,80D26F0E0,2472.05,Euro,2472.05,Euro,ACH,1,1.0
2022/09/09 03:38,017649,80D26F0E0,0221279,80C0D3710,2531.01,Euro,2531.01,Euro,ACH,1,1.0
2022/09/09 14:25,0221279,80C0D3710,0127999,80AD0E740,4352.31,Australian Dollar,2480.8167,Australian Dollar,ACH,1,0.57
2022/09/07 10:56,0148389,811EDAA30,0048309,81235EAA0,9857.76,Saudi Riyal,2365.8624,Saudi Riyal,ACH,1,0.24
2022/09/06 19:09,0223,811EDA940,0223,812D1A410,4626.94,Saudi Riyal,1110.4655999999998,Saudi Riyal,ACH,1,0.24
2022/09/07 12:02,0048526,8120D4990,0223,811A65E30,66965.31,Saudi Riyal,16071.674399999998,Saudi Riyal,ACH,1,0.24
2022/09/07 08:03,0048211,811EDA5B0,0148016,811FCA7B0,42557.5,Saudi Riyal,10213.8,Saudi Riyal,ACH,1,0.24
2022/09/07 06:16,0249176,81235EC40,0048308,811ED7DF0,46603.28,Saudi Riyal,11184.787199999999,Saudi Riyal,ACH,1,0.24
2022/09/05 21:08,0229620,80DF001F0,012381,803C75EA0,7920.36,US Dollar,7049.1204,US Dollar,ACH,1,0.89
2022/09/09 18:29,0043049,810BE6260,012381,803C75EA0,17234.84,US Dollar,15339.0076,US Dollar,ACH,1,0.89
2022/09/09 20:11,023344,8031A2600,012381,803C75EA0,18102.46,US Dollar,16111.1894,US Dollar,ACH,1,0.89
2022/09/09 08:33,012381,803C75EA0,015723,807EACC20,9371.41,US Dollar,8340.5549,US Dollar,ACH,1,0.89
2022/09/11 13:40,012381,803C75EA0,027684,80943E5F0,6206.76,Euro,6206.76,Euro,ACH,1,1.0
2022/09/11 19:30,012381,803C75EA0,0032814,80C1EDA50,336915.71,Mexican Peso,15498.12266,Mexican Peso,ACH,1,0.046
2022/09/05 22:55,0040064,80EE582B0,0120193,80C2E7860,9468.26,Yuan,1136.1912,Yuan,ACH,1,0.12
2022/09/06 07:25,0120193,80C2E7860,01420,800F5BCB0,1408.11,US Dollar,1253.2178999999999,US Dollar,ACH,1,0.89
2022/09/06 16:00,01420,800F5BCB0,016388,8026F0EF0,1201.68,Euro,1201.68,Euro,ACH,1,1.0
2022/09/07 19:26,016388,8026F0EF0,0014387,808718090,1553.64,US Dollar,1382.7396,US Dollar,ACH,1,0.89
2022/09/08 02:13,0014387,808718090,017222,8033ACE30,1416.27,US Dollar,1260.4803,US Dollar,ACH,1,0.89
2022/09/08 08:30,017222,8033ACE30,0112497,80543A870,94626.05,Rupee,946.2605000000001,Rupee,ACH,1,0.01
2022/09/08 10:02,0112497,80543A870,0116843,8064773A0,99938.5,Ruble,1099.3235,Ruble,ACH,1,0.011
2022/09/08 12:52,0116843,8064773A0,0024032,80C90D1D0,1219.41,US Dollar,1085.2749000000001,US Dollar,ACH,1,0.89
2022/09/09 11:17,0024032,80C90D1D0,0231744,80BE84A00,23554.37,Mexican Peso,1083.50102,Mexican Peso,ACH,1,0.046
2022/09/09 18:03,0231744,80BE84A00,0040064,80EE582B0,1065.19,US Dollar,948.0191000000001,US Dollar,ACH,1,0.89
2022/09/05 23:10,0150240,812D22980,0048309,811C599A0,34685.98,Saudi Riyal,8324.6352,Saudi Riyal,ACH,1,0.24
2022/09/08 06:38,0119,811C597B0,0048309,811C599A0,15786.73,Saudi Riyal,3788.8151999999995,Saudi Riyal,ACH,1,0.24
2022/09/08 19:12,0048309,811C599A0,0119,811C597B0,48259.06,Saudi Riyal,11582.1744,Saudi Riyal,ACH,1,0.24
2022/09/09 09:08,0048309,811C599A0,0048309,811C599A0,47970.16,Saudi Riyal,11512.8384,Saudi Riyal,ACH,1,0.24
2022/09/05 23:56,011,8001BF230,023,80017F180,10504.14,Euro,10504.14,Euro,ACH,1,1.0
2022/09/06 22:49,022,80027F7A0,023,80017F180,3777.06,Euro,3777.06,Euro,ACH,1,1.0
2022/09/06 23:16,023,800176CF0,023,80017F180,15993.1,Euro,15993.1,Euro,ACH,1,1.0
2022/09/07 12:44,023,8000FFF70,023,80017F180,12403.93,Euro,12403.93,Euro,ACH,1,1.0
2022/09/08 07:37,023,8001665B0,023,80017F180,1356.64,Euro,1356.64,Euro,ACH,1,1.0
2022/09/08 18:16,022,800062E20,023,80017F180,12134.11,Euro,12134.11,Euro,ACH,1,1.0
2022/09/06 01:36,0119,811C597B0,0048309,811C599A0,25546149.73,Saudi Riyal,6131075.9352,Saudi Riyal,ACH,1,0.24
2022/09/07 12:26,0048309,811C599A0,0119,811C597B0,21304728.68,Saudi Riyal,5113134.8832,Saudi Riyal,ACH,1,0.24
2022/09/07 11:04,0119,811C597B0,0150240,812D22980,23430.29,Saudi Riyal,5623.2696,Saudi Riyal,ACH,1,0.24
2022/09/07 13:11,0150240,812D22980,0119,811C597B0,28525.51,Saudi Riyal,6846.122399999999,Saudi Riyal,ACH,1,0.24
2022/09/06 07:16,01490,8002AEA60,00410,80080ABC0,10943.38,Euro,10943.38,Euro,ACH,1,1.0
2022/09/08 04:20,00410,80080ABC0,023,8000F1AF0,10497.59,Euro,10497.59,Euro,ACH,1,1.0
2022/09/07 13:33,020,8000635D0,011,80005F430,335.18,Euro,335.18,Euro,ACH,1,1.0
2022/09/09 04:33,011,80005F430,020,800103300,326.59,Euro,326.59,Euro,ACH,1,1.0
2022/09/06 14:09,022,80027F7A0,00410,800240B70,12290.79,Euro,12290.79,Euro,ACH,1,1.0
2022/09/07 11:00,00410,800240B70,010,80005B110,14402.14,US Dollar,12817.9046,US Dollar,ACH,1,0.89
2022/09/07 16:48,012,800205030,022,80023CE80,15734.7,Euro,15734.7,Euro,ACH,1,1.0
2022/09/08 13:53,022,80023CE80,023,8001B9E90,15713.83,Euro,15713.83,Euro,ACH,1,1.0
2022/09/06 10:35,020,8001B8900,020,80026E2C0,13909.22,Euro,13909.22,Euro,ACH,1,1.0
2022/09/08 02:28,020,80026E2C0,012,800054B70,15377.16,US Dollar,13685.6724,US Dollar,ACH,1,0.89
2022/09/07 08:12,023,80026F7B0,011,800235EC0,1294.26,Euro,1294.26,Euro,ACH,1,1.0
2022/09/08 10:00,011,800235EC0,010,80011AE70,1509.99,US Dollar,1343.8911,US Dollar,ACH,1,0.89
2022/09/07 18:00,020,800061190,022,800068180,4960.83,Euro,4960.83,Euro,ACH,1,1.0
2022/09/08 02:04,022,800068180,020,8000FF830,4674.57,Euro,4674.57,Euro,ACH,1,1.0
2022/09/06 16:16,020,80022EEB0,020,8001BEBD0,8076.45,Euro,8076.45,Euro,ACH,1,1.0
2022/09/09 04:17,020,8001BEBD0,020,80029B9A0,8076.45,Euro,8076.45,Euro,ACH,1,1.0
2022/09/06 13:16,023,8001253F0,001,8000EEE80,3199.26,US Dollar,2847.3414000000002,US Dollar,ACH,1,0.89
2022/09/09 06:27,001,8000EEE80,015,8000746C0,353923.55,Yen,2194.3260099999998,Yen,ACH,1,0.0062
2022/09/07 18:43,001,800116420,012,8001A4020,3802.03,Euro,3802.03,Euro,ACH,1,1.0
2022/09/08 12:56,012,8001A4020,010,800126360,4279.1,US Dollar,3808.3990000000003,US Dollar,ACH,1,0.89
2022/09/06 15:03,011,800278B80,023,8001B2240,12196.22,Euro,12196.22,Euro,ACH,1,1.0
2022/09/07 18:18,023,8001B2240,020,80017C540,12959.17,Euro,12959.17,Euro,ACH,1,1.0
2022/09/06 06:25,020,80023AB40,012,8001090A0,7500.17,US Dollar,6675.1513,US Dollar,ACH,1,0.89
2022/09/06 09:32,012,8001090A0,012,80017B3D0,6366.91,Euro,6366.91,Euro,ACH,1,1.0
2022/09/06 02:29,01674,800906D70,00410,80098DC70,2423.83,Euro,2423.83,Euro,ACH,1,1.0
2022/09/06 10:50,012,80059A750,00410,80098DC70,7688.97,Euro,7688.97,Euro,ACH,1,1.0
2022/09/06 12:40,01674,8004723C0,00410,80098DC70,16237.76,Euro,16237.76,Euro,ACH,1,1.0
2022/09/07 11:39,01490,8008B1F80,00410,80098DC70,16426.4,Euro,16426.4,Euro,ACH,1,1.0
2022/09/07 12:34,01502,8009ABF50,00410,80098DC70,8132.58,Euro,8132.58,Euro,ACH,1,1.0
2022/09/08 00:47,00701,800619700,00410,80098DC70,11687.84,Euro,11687.84,Euro,ACH,1,1.0
2022/09/08 07:22,01362,80053C0B0,00410,80098DC70,7887.11,Euro,7887.11,Euro,ACH,1,1.0
2022/09/08 08:39,020,80079AE10,00410,80098DC70,8335.39,Euro,8335.39,Euro,ACH,1,1.0
2022/09/08 16:41,011318,80081F5E0,00410,80098DC70,6357.09,Euro,6357.09,Euro,ACH,1,1.0
2022/09/08 17:12,011318,800949570,00410,80098DC70,7528.06,Euro,7528.06,Euro,ACH,1,1.0
2022/09/08 18:59,01292,8003ED970,00410,80098DC70,4996.37,Euro,4996.37,Euro,ACH,1,1.0
2022/09/09 14:25,01490,80029E4F0,00410,80098DC70,746.53,Euro,746.53,Euro,ACH,1,1.0
2022/09/09 18:59,011,80012AE10,00410,80098DC70,11521.69,Euro,11521.69,Euro,ACH,1,1.0
2022/09/10 00:52,01547,8009E34E0,00410,80098DC70,9319.23,Euro,9319.23,Euro,ACH,1,1.0
2022/09/10 02:05,01420,800389010,00410,80098DC70,6526.22,Euro,6526.22,Euro,ACH,1,1.0
2022/09/06 02:02,0122545,8120633F0,021918,800C57250,15346.05,Euro,15346.05,Euro,ACH,1,1.0
2022/09/07 12:04,0122545,8120633F0,005464,811825F40,265.66,Euro,265.66,Euro,ACH,1,1.0
2022/09/08 16:04,0122545,8120633F0,0213737,805FBB600,1387223.66,Rupee,13872.2366,Rupee,ACH,1,0.01
2022/09/06 02:26,0119,812A09CF0,0049365,812A09D40,52938.65,Saudi Riyal,12705.276,Saudi Riyal,ACH,1,0.24
2022/09/09 11:21,0049365,812A09D40,0119,812A09CF0,51319.73,Saudi Riyal,12316.735200000001,Saudi Riyal,ACH,1,0.24
2022/09/06 03:32,0119,812A09CF0,0049365,812A09D40,19137.44,Saudi Riyal,4592.985599999999,Saudi Riyal,ACH,1,0.24
2022/09/08 13:04,0049365,812A09D40,0119,812A09CF0,19537.87,Saudi Riyal,4689.0887999999995,Saudi Riyal,ACH,1,0.24
2022/09/07 13:19,0234331,80C924F70,0020226,80857D940,17858.63,US Dollar,15894.1807,US Dollar,ACH,1,0.89
2022/09/08 17:13,0020226,80857D940,0241775,810DCEAA0,15240.55,Euro,15240.55,Euro,ACH,1,1.0
2022/09/07 12:02,025547,806685680,00908,801A90E20,7558.09,US Dollar,6726.7001,US Dollar,ACH,1,0.89
2022/09/08 14:02,00908,801A90E20,020,8030A5760,49175.52,Yuan,5901.0624,Yuan,ACH,1,0.12
2022/09/07 01:45,013037,8034A7D40,0030850,810FA0630,10295.12,Euro,10295.12,Euro,ACH,1,1.0
2022/09/07 12:51,0030850,810FA0630,0211,808476060,9286.52,UK Pound,10958.0936,UK Pound,ACH,1,1.18
2022/09/06 16:22,0218438,80F1C1CE0,022806,8027EC510,10705.02,Euro,10705.02,Euro,ACH,1,1.0
2022/09/08 15:43,022806,8027EC510,005365,8025DCE40,10705.02,Euro,10705.02,Euro,ACH,1,1.0
2022/09/06 12:26,0229620,80AE37980,0039775,80EE67C20,13420.62,Swiss Franc,14360.063400000001,Swiss Franc,ACH,1,1.07
2022/09/07 23:53,0039775,80EE67C20,012963,802C78C30,12517.11,Euro,12517.11,Euro,ACH,1,1.0
2022/09/06 18:04,0214609,801402460,0016649,8060B8CF0,823753.89,Ruble,9061.29279,Ruble,ACH,1,0.011
2022/09/08 08:29,0016649,8060B8CF0,002952,8070AC5B0,9969.97,US Dollar,8873.273299999999,US Dollar,ACH,1,0.89
2022/09/07 12:51,0036445,80EFADF00,021749,803B194C0,2603.57,Euro,2603.57,Euro,ACH,1,1.0
2022/09/09 19:58,021749,803B194C0,0142836,80FDF7CB0,10053.1,Shekel,2513.275,Shekel,ACH,1,0.25
2022/09/06 03:39,009587,803962650,0219860,80A884F10,5710.02,US Dollar,5081.9178,US Dollar,ACH,1,0.89
2022/09/06 19:55,0219860,80A884F10,0120438,808592ED0,5598.53,US Dollar,4982.691699999999,US Dollar,ACH,1,0.89
2022/09/07 07:06,0120438,808592ED0,006803,8034B0860,5384.78,US Dollar,4792.4542,US Dollar,ACH,1,0.89
2022/09/07 09:17,006803,8034B0860,0120193,807E4A970,34704.63,Yuan,4164.5556,Yuan,ACH,1,0.12
2022/09/07 12:58,0120193,807E4A970,01601,80571FD40,5574.2,US Dollar,4961.038,US Dollar,ACH,1,0.89
2022/09/09 12:55,01601,80571FD40,017222,80495F410,5530.22,US Dollar,4921.8958,US Dollar,ACH,1,0.89
2022/09/09 15:36,017222,80495F410,0133590,80CD71F30,116810.8,Mexican Peso,5373.2968,Mexican Peso,ACH,1,0.046
2022/09/09 17:38,0133590,80CD71F30,021174,800703FD0,5517.96,US Dollar,4910.9844,US Dollar,ACH,1,0.89
2022/09/06 04:09,020,80032F6C0,02915,800AEDA60,5430.41,Euro,5430.41,Euro,ACH,1,1.0
2022/09/06 06:03,02915,800AEDA60,01729,800478690,6643.19,US Dollar,5912.4391,US Dollar,ACH,1,0.89
2022/09/06 11:33,01729,800478690,01674,80072E610,6643.19,US Dollar,5912.4391,US Dollar,ACH,1,0.89
2022/09/06 16:18,01674,80072E610,010,8003EBFF0,6325.11,US Dollar,5629.3479,US Dollar,ACH,1,0.89
2022/09/08 13:41,010,8003EBFF0,012,800063D30,5093.39,Euro,5093.39,Euro,ACH,1,1.0
2022/09/08 18:11,012,800063D30,01502,80063B6D0,5606.55,Euro,5606.55,Euro,ACH,1,1.0
2022/09/09 05:23,01502,80063B6D0,01729,80087A9A0,6569.66,US Dollar,5846.9974,US Dollar,ACH,1,0.89
2022/09/09 07:13,01729,80087A9A0,020,80032F6C0,5553.05,Euro,5553.05,Euro,ACH,1,1.0
2022/09/06 06:29,0213580,80FEA9150,014,8031E6280,18751.11,Yuan,2250.1331999999998,Yuan,ACH,1,0.12
2022/09/07 04:53,014,8031E6280,0131086,80B762660,54984.95,Mexican Peso,2529.3077,Mexican Peso,ACH,1,0.046
2022/09/08 01:50,0131086,80B762660,0116845,809F92490,2525.6,US Dollar,2247.784,US Dollar,ACH,1,0.89
2022/09/08 12:33,0116845,809F92490,028,80A4203B0,53553.33,Mexican Peso,2463.45318,Mexican Peso,ACH,1,0.046
2022/09/07 09:16,0036121,80F3ACA20,0225454,8095D1790,15432.7,Canadian Dollar,9876.928,Canadian Dollar,ACH,1,0.64
2022/09/10 06:42,0225454,8095D1790,0113798,80B46B3D0,11526.27,US Dollar,10258.3803,US Dollar,ACH,1,0.89
2022/09/07 22:00,003229,8063DFCD0,0125575,80982E450,2440.7,Canadian Dollar,1562.048,Canadian Dollar,ACH,1,0.64
2022/09/09 06:43,0125575,80982E450,012561,804E82A60,1534.26,Euro,1534.26,Euro,ACH,1,1.0
2022/09/06 13:23,0218267,8069C3920,0221032,80FBC0EE0,11358.77,Euro,11358.77,Euro,ACH,1,1.0
2022/09/08 13:03,0221032,80FBC0EE0,0212818,804BDD750,977541.16,Rupee,9775.411600000001,Rupee,ACH,1,0.01
2022/09/06 07:24,022,80070AA30,019329,808B1C350,18927.02,US Dollar,16845.0478,US Dollar,ACH,1,0.89
2022/09/06 08:52,018617,80342F060,019329,808B1C350,16314.67,US Dollar,14520.0563,US Dollar,ACH,1,0.89
2022/09/06 12:30,012963,8016AF890,019329,808B1C350,14338.93,US Dollar,12761.647700000001,US Dollar,ACH,1,0.89
2022/09/07 16:15,019318,80390F790,019329,808B1C350,15924.14,US Dollar,14172.4846,US Dollar,ACH,1,0.89
2022/09/08 06:58,011405,801253D80,019329,808B1C350,15081.26,US Dollar,13422.3214,US Dollar,ACH,1,0.89
2022/09/08 13:55,013057,80878BA20,019329,808B1C350,6791.69,US Dollar,6044.6041,US Dollar,ACH,1,0.89
2022/09/08 16:49,0010,80CE8FDA0,019329,808B1C350,17904.38,US Dollar,15934.898200000001,US Dollar,ACH,1,0.89
2022/09/09 16:38,012004,801C152A0,019329,808B1C350,18336.63,US Dollar,16319.6007,US Dollar,ACH,1,0.89
2022/09/10 01:32,008539,80832DDB0,019329,808B1C350,3483.11,US Dollar,3099.9679,US Dollar,ACH,1,0.89
2022/09/10 05:55,029715,80391BE70,019329,808B1C350,5462.9,US Dollar,4861.981,US Dollar,ACH,1,0.89
2022/09/10 21:56,019329,808B1C350,0022062,80ED3AC70,4849.72,Euro,4849.72,Euro,ACH,1,1.0
2022/09/11 04:19,019329,808B1C350,0028317,80A9D0C60,18103.39,Australian Dollar,10318.932299999999,Australian Dollar,ACH,1,0.57
2022/09/11 07:40,019329,808B1C350,002952,803724320,15285.93,US Dollar,13604.477700000001,US Dollar,ACH,1,0.89
2022/09/11 12:57,019329,808B1C350,002439,80165CCB0,6031.38,US Dollar,5367.9282,US Dollar,ACH,1,0.89
2022/09/12 09:56,019329,808B1C350,021745,802AD8DF0,5746.56,Euro,5746.56,Euro,ACH,1,1.0
2022/09/12 16:52,019329,808B1C350,015723,80E029020,10609.7,US Dollar,9442.633000000002,US Dollar,ACH,1,0.89
2022/09/12 18:13,019329,808B1C350,013037,8032CED30,15696.55,US Dollar,13969.9295,US Dollar,ACH,1,0.89
2022/09/13 16:53,019329,808B1C350,029251,80BFF2510,8614.94,US Dollar,7667.296600000001,US Dollar,ACH,1,0.89
2022/09/14 09:29,019329,808B1C350,021550,80429A1C0,14189.54,US Dollar,12628.690600000002,US Dollar,ACH,1,0.89
2022/09/14 12:37,019329,808B1C350,001412,809F49D20,19551.02,US Dollar,17400.4078,US Dollar,ACH,1,0.89
2022/09/14 14:26,019329,808B1C350,029251,8042CDD80,5430.95,US Dollar,4833.5455,US Dollar,ACH,1,0.89
2022/09/14 17:40,019329,808B1C350,012719,801085420,17801.52,US Dollar,15843.3528,US Dollar,ACH,1,0.89
2022/09/06 07:56,0249176,812A70ED0,0049508,812A70E80,56960.72,Saudi Riyal,13670.5728,Saudi Riyal,ACH,1,0.24
2022/09/07 08:03,012004,801823D10,023402,80242A960,7457.57,US Dollar,6637.2373,US Dollar,ACH,1,0.89
2022/09/09 15:52,023402,80242A960,0221691,807F1F4F0,7379.89,US Dollar,6568.1021,US Dollar,ACH,1,0.89
2022/09/06 12:02,003881,80806B1D0,0214,8092F21D0,13397.19,Canadian Dollar,8574.2016,Canadian Dollar,ACH,1,0.64
2022/09/06 17:56,0214,8092F21D0,002467,801F12A80,8833.02,Euro,8833.02,Euro,ACH,1,1.0
2022/09/06 20:07,029467,804152B40,0214621,80758D4D0,15343.72,US Dollar,13655.9108,US Dollar,ACH,1,0.89
2022/09/07 19:48,0214621,80758D4D0,01547,8024DF2F0,13431.63,Euro,13431.63,Euro,ACH,1,1.0
2022/09/06 17:48,029715,80B76B210,021745,8069B8F70,1838418.25,Euro,1838418.25,Euro,ACH,1,1.0
2022/09/08 12:34,021745,8069B8F70,011974,8010AE030,2154228.09,US Dollar,1917263.0000999998,US Dollar,ACH,1,0.89
2022/09/06 14:55,0212789,804B56250,007,807C35490,4445.55,UK Pound,5245.749,UK Pound,ACH,1,1.18
2022/09/07 12:23,007,807C35490,0219860,8079CFBF0,5735.57,US Dollar,5104.6573,US Dollar,ACH,1,0.89
2022/09/06 09:32,001299,8009D3030,0131086,80CB534C0,132602.06,Mexican Peso,6099.694759999999,Mexican Peso,ACH,1,0.046
2022/09/06 19:02,001299,8009D3030,001267,80365F070,81855.54,Yuan,9822.664799999999,Yuan,ACH,1,0.12
2022/09/06 19:31,001299,8009D3030,019925,803F85CB0,1100924.54,Yen,6825.732148,Yen,ACH,1,0.0062
2022/09/07 04:58,001299,8009D3030,0116843,80655B290,1553049.89,Ruble,17083.548789999997,Ruble,ACH,1,0.011
2022/09/07 16:05,001299,8009D3030,003229,8013FD400,10775.67,US Dollar,9590.346300000001,US Dollar,ACH,1,0.89
2022/09/08 16:20,001299,8009D3030,0111764,807081420,13257.33,US Dollar,11799.0237,US Dollar,ACH,1,0.89
2022/09/10 04:29,001299,8009D3030,026580,8048F5FC0,6620.34,Euro,6620.34,Euro,ACH,1,1.0
2022/09/06 10:04,0049365,812A09D40,0119,812A09CF0,32736.73,Saudi Riyal,7856.8152,Saudi Riyal,ACH,1,0.24
2022/09/06 10:45,012,80026ED50,011,8002785A0,8784.49,Euro,8784.49,Euro,ACH,1,1.0
2022/09/06 13:50,011,8002785A0,001,8000F17D0,10293.52,US Dollar,9161.2328,US Dollar,ACH,1,0.89
2022/09/06 11:18,0049365,812A09D40,0119,812A09CF0,7881.99,Saudi Riyal,1891.6776,Saudi Riyal,ACH,1,0.24
2022/09/06 23:04,0119,812A09CF0,0119,812A09CF0,30855.39,Saudi Riyal,7405.2936,Saudi Riyal,ACH,1,0.24
2022/09/06 11:52,012,800063D30,001,800139380,7910.48,US Dollar,7040.3272,US Dollar,ACH,1,0.89
2022/09/07 09:26,001,800139380,001299,8008B79F0,6885.95,Euro,6885.95,Euro,ACH,1,1.0
2022/09/07 10:04,020,8030A5760,0125811,809900F20,140.3,Canadian Dollar,89.79200000000002,Canadian Dollar,ACH,1,0.64
2022/09/07 07:53,0218438,8094C64E0,0115249,80D263D60,16182.27,US Dollar,14402.2203,US Dollar,ACH,1,0.89
2022/09/07 13:57,016163,80ACD8330,009417,8047CBDA0,53008.46,Yuan,6361.0152,Yuan,ACH,1,0.12
2022/09/07 16:39,018475,8036095E0,002952,803724320,13795.25,US Dollar,12277.772500000001,US Dollar,ACH,1,0.89
2022/09/06 12:50,005836,80DEE3B40,0117,80E50A610,7157.59,Swiss Franc,7658.621300000001,Swiss Franc,ACH,1,1.07
2022/09/08 08:44,0117,80E50A610,0015085,81121FAB0,7822.5,US Dollar,6962.025000000001,US Dollar,ACH,1,0.89
2022/09/06 15:47,005836,80DEE3B40,0027120,809F77020,10612547.9,Canadian Dollar,6792030.656,Canadian Dollar,ACH,1,0.64
2022/09/08 11:06,0027120,809F77020,0015085,81121FAB0,6756258.13,US Dollar,6013069.7357,US Dollar,ACH,1,0.89
2022/09/06 21:57,005836,80DEE3B40,02591,801A8B2F0,2460.27,Euro,2460.27,Euro,ACH,1,1.0
2022/09/08 12:40,02591,801A8B2F0,0015085,81121FAB0,2453.56,US Dollar,2183.6684,US Dollar,ACH,1,0.89
2022/09/07 10:09,005836,80DEE3B40,004403,802555EE0,14698.8,US Dollar,13081.931999999999,US Dollar,ACH,1,0.89
2022/09/09 11:13,004403,802555EE0,0015085,81121FAB0,13717.1,US Dollar,12208.219000000001,US Dollar,ACH,1,0.89
2022/09/07 11:44,005836,80DEE3B40,0222697,8087F4940,12034.92,UK Pound,14201.2056,UK Pound,ACH,1,1.18
2022/09/09 15:58,0222697,8087F4940,0015085,81121FAB0,17049.76,US Dollar,15174.286399999999,US Dollar,ACH,1,0.89
2022/09/07 12:57,005836,80DEE3B40,010,800E9F0B0,498.75,US Dollar,443.8875,US Dollar,ACH,1,0.89
2022/09/09 16:28,010,800E9F0B0,0015085,81121FAB0,498.75,US Dollar,443.8875,US Dollar,ACH,1,0.89
